Date,Price,Open,High,Low,Volume
03/03/2011,621.23,618.19,624.32,617.48,1710000000
02/03/2011,618.62,622.62,622.62,614.64,1680000000
01/03/2011,622.74,614.09,623.38,614.09,1880000000
28/02/2011,614.02,607.72,614.30,606.42,1390000000
25/02/2011,607.70,607.71,611.07,605.08,1620000000
24/02/2011,607.57,616.07,616.07,604.01,1660000000
23/02/2011,616.14,610.32,618.18,606.57,1390000000
22/02/2011,610.22,620.03,620.03,606.56,1060000000
21/02/2011,620.11,618.61,623.28,616.26,1300000000
18/02/2011,618.75,604.86,620.85,604.86,2070000000
17/02/2011,604.62,600.72,606.69,600.72,1360000000
16/02/2011,600.67,600.12,600.77,593.02,1030000000
14/02/2011,600.17,595.33,603.01,595.33,1080000000
11/02/2011,595.12,590.37,595.83,583.38,1060000000
10/02/2011,590.61,599.57,599.57,582.86,1290000000
09/02/2011,599.64,609.60,609.60,594.42,1400000000
08/02/2011,610.02,615.94,618.85,608.04,1290000000
07/02/2011,615.87,616.44,622.17,611.96,813800000
04/02/2011,616.20,612.59,617.32,608.47,947640000
02/02/2011,612.56,605.30,616.28,605.30,1240000000
01/02/2011,605.13,598.34,607.98,598.34,1710000000
31/01/2011,597.85,614.22,614.22,591.76,1510000000
28/01/2011,614.34,620.09,620.09,608.92,1120000000
27/01/2011,620.22,618.17,628.48,616.18,1850000000
26/01/2011,618.42,603.28,618.54,598.62,1870000000
25/01/2011,603.22,585.47,606.74,585.47,1670000000
24/01/2011,585.22,590.49,593.41,579.31,1370000000
21/01/2011,590.24,605.50,605.50,573.16,2180000000
20/01/2011,605.72,621.66,621.66,603.24,1800000000
19/01/2011,621.74,624.32,626.31,616.55,1560000000
18/01/2011,624.32,622.41,624.36,615.84,1530000000
17/01/2011,622.29,628.97,629.16,616.32,1090000000
14/01/2011,629.07,628.93,630.27,618.73,1510000000
13/01/2011,629.01,626.63,643.07,626.03,2640000000
12/01/2011,626.49,605.44,626.65,605.44,2210000000
11/01/2011,605.37,611.62,625.85,601.36,2420000000
10/01/2011,611.75,642.49,642.49,606.92,2850000000
07/01/2011,642.53,665.59,665.59,637.12,1870000000
06/01/2011,666.08,677.53,678.90,662.49,1400000000
05/01/2011,677.72,673.02,679.07,665.95,1720000000
04/01/2011,673.04,668.02,674.94,667.09,3320000000
03/01/2011,667.95,661.62,669.62,661.62,2040000000
30/12/2010,661.38,660.77,665.66,658.99,1130000000
29/12/2010,660.85,653.88,662.67,653.88,896090000
28/12/2010,653.85,647.71,656.46,646.98,1110000000
27/12/2010,647.59,644.23,647.93,641.95,688620000
23/12/2010,644.11,648.00,648.98,639.54,660940000
22/12/2010,647.75,652.04,654.92,645.82,954080000
21/12/2010,651.98,638.42,653.64,638.42,1260000000
20/12/2010,638.24,639.59,640.57,630.02,1930000000
17/12/2010,637.59,635.74,643.37,628.39,1760000000
16/12/2010,635.81,654.60,654.60,632.91,2370000000
15/12/2010,654.82,660.64,660.64,645.66,2180000000
14/12/2010,660.26,662.21,665.07,657.89,1550000000
13/12/2010,662.16,671.53,672.70,660.02,1120000000
10/12/2010,671.51,679.36,679.36,667.23,1970000000
09/12/2010,679.74,683.07,685.36,676.77,1580000000
08/12/2010,682.68,676.51,683.09,676.23,2200000000
06/12/2010,676.36,670.99,677.32,670.99,2210000000
03/12/2010,670.86,672.60,678.50,668.06,1920000000
02/12/2010,672.58,656.91,675.48,656.91,3800000000
01/12/2010,656.71,638.00,656.71,638.00,4060000000
30/11/2010,638.08,661.00,661.66,637.76,4890000000
29/11/2010,660.76,661.93,661.93,648.72,2700000000
26/11/2010,661.84,676.04,676.90,659.63,6090000000
25/11/2010,676.06,668.25,678.63,668.25,6690000000
24/11/2010,668.15,673.00,674.04,660.76,3420000000
23/11/2010,673.14,687.07,687.07,668.37,4780000000
22/11/2010,687.12,685.18,687.97,680.01,3240000000
19/11/2010,685.11,676.13,685.65,675.67,6170000000
18/11/2010,675.98,673.85,676.12,667.18,10570000000
16/11/2010,673.98,669.10,675.05,665.92,4180000000
15/11/2010,668.97,672.56,673.85,665.43,2690000000
12/11/2010,672.76,685.54,685.54,666.49,2240000000
11/11/2010,685.57,690.27,694.17,680.82,2300000000
10/11/2010,690.17,690.41,691.91,684.49,1670000000
09/11/2010,690.26,682.77,692.10,680.73,2600000000
08/11/2010,682.80,675.07,683.13,673.82,2010000000
05/11/2010,675.04,669.96,678.01,669.96,2320000000
04/11/2010,669.79,664.62,669.86,663.78,2150000000
03/11/2010,664.57,670.41,673.40,661.05,2510000000
02/11/2010,670.36,674.73,675.14,668.66,2330000000
01/11/2010,674.98,673.47,679.48,669.17,1960000000
29/10/2010,673.42,673.58,675.40,668.55,1830000000
28/10/2010,673.48,672.68,675.49,669.75,1990000000
27/10/2010,672.83,678.52,681.56,667.79,1850000000
26/10/2010,679.01,676.21,679.32,675.66,2260000000
25/10/2010,676.31,667.30,676.74,667.30,2250000000
22/10/2010,667.18,664.01,667.90,663.59,2720000000
21/10/2010,663.82,663.54,670.42,663.19,3340000000
20/10/2010,663.50,665.68,665.68,653.90,5680000000
19/10/2010,665.76,661.88,667.76,660.85,2530000000
18/10/2010,661.75,668.87,668.87,660.24,2280000000
15/10/2010,668.92,674.98,674.98,666.32,3250000000
14/10/2010,674.73,672.49,679.50,671.36,3710000000
13/10/2010,672.45,662.06,672.45,661.68,5150000000
12/10/2010,661.49,661.15,663.98,658.59,3200000000
11/10/2010,661.10,659.60,666.22,658.46,3120000000
08/10/2010,659.40,668.82,668.82,655.77,3050000000
07/10/2010,668.90,673.07,673.07,659.78,2330000000
06/10/2010,673.05,669.44,676.65,668.07,4030000000
05/10/2010,669.34,667.03,669.94,662.19,2170000000
04/10/2010,667.00,661.70,671.30,661.70,2120000000
01/10/2010,661.65,651.90,662.22,651.90,1880000000
30/09/2010,651.93,652.19,655.48,649.32,2070000000
29/09/2010,652.12,648.95,656.64,648.00,2270000000
28/09/2010,648.80,650.95,661.62,646.65,2840000000
27/09/2010,650.90,639.19,653.45,639.19,3040000000
24/09/2010,639.14,627.07,640.50,625.25,2790000000
23/09/2010,626.69,627.97,629.35,621.37,5300000000
22/09/2010,627.84,631.64,635.41,626.00,6460000000
21/09/2010,631.62,634.72,641.56,626.99,6580000000
20/09/2010,634.60,639.28,640.14,629.55,7110000000
17/09/2010,639.30,633.00,641.90,633.00,6650000000
16/09/2010,633.05,638.08,638.33,628.28,2760000000
15/09/2010,638.05,609.79,639.67,609.79,2930000000
07/09/2010,609.49,607.30,611.34,605.56,1820000000
06/09/2010,607.20,597.97,607.32,597.97,1410000000
03/09/2010,597.92,589.79,597.94,589.79,1190000000
02/09/2010,589.77,593.48,598.50,586.17,2590000000
01/09/2010,593.38,581.21,593.43,581.21,2230000000
31/08/2010,581.31,585.25,585.58,576.45,1800000000
30/08/2010,585.45,586.80,594.62,583.21,2030000000
27/08/2010,586.68,595.65,595.65,583.37,2610000000
26/08/2010,595.68,595.25,597.80,592.23,4150000000
25/08/2010,595.35,590.73,595.68,587.89,3240000000
24/08/2010,590.78,593.92,596.42,587.41,1860000000
23/08/2010,593.99,592.09,594.27,589.65,3480000000
20/08/2010,592.16,589.39,592.94,585.11,2750000000
19/08/2010,589.89,583.03,592.09,582.96,2240000000
18/08/2010,582.93,579.75,583.35,577.55,1730000000
16/08/2010,579.55,579.91,581.20,575.38,1390000000
13/08/2010,579.93,574.81,580.38,574.70,962420000
12/08/2010,574.78,577.45,577.45,568.46,1020000000
11/08/2010,577.72,581.75,582.93,574.54,1010000000
10/08/2010,582.38,588.31,588.39,580.34,894370000
09/08/2010,588.21,582.87,588.22,582.52,933400000
06/08/2010,583.64,580.94,584.47,577.33,1370000000
05/08/2010,580.82,569.06,581.33,569.06,1330000000
04/08/2010,568.91,568.16,574.14,564.91,1630000000
03/08/2010,568.11,586.37,591.54,566.41,2470000000
02/08/2010,586.27,590.18,593.24,584.54,956760000
30/07/2010,589.92,596.81,598.18,586.71,1150000000
29/07/2010,596.84,588.76,596.90,588.43,1890000000
28/07/2010,588.64,587.78,591.75,586.51,1390000000
27/07/2010,587.81,584.39,592.48,584.39,1530000000
26/07/2010,584.32,588.61,593.52,582.61,1720000000
23/07/2010,588.58,582.29,591.17,582.29,1900000000
22/07/2010,582.19,584.05,584.92,579.55,1280000000
21/07/2010,583.98,580.85,584.48,579.87,1770000000
20/07/2010,580.78,577.48,580.78,575.41,1430000000
19/07/2010,577.40,581.00,581.00,570.69,1600000000
16/07/2010,581.07,578.52,581.07,576.37,3220000000
15/07/2010,578.55,577.19,579.24,573.22,2600000000
14/07/2010,577.44,574.08,581.51,574.08,2150000000
13/07/2010,574.03,573.12,577.44,570.90,1290000000
12/07/2010,573.37,569.49,576.47,569.10,1590000000
09/07/2010,569.94,565.54,570.15,563.94,1200000000
08/07/2010,565.47,563.94,570.71,563.79,1890000000
07/07/2010,563.79,565.46,566.30,561.01,659940000
06/07/2010,565.49,558.11,566.29,554.90,959820000
05/07/2010,558.08,556.72,559.55,556.31,849610000
02/07/2010,556.62,558.51,561.82,554.42,996870000
01/07/2010,558.36,565.90,565.90,555.39,840060000
30/06/2010,566.10,562.42,567.11,551.10,1100000000
29/06/2010,562.62,575.85,577.18,558.03,1420000000
28/06/2010,575.83,574.24,580.75,573.66,1330000000
25/06/2010,574.19,566.69,575.09,564.80,1020000000
24/06/2010,566.76,569.18,573.99,565.55,1860000000
23/06/2010,569.16,570.79,570.79,563.38,2230000000
22/06/2010,570.96,572.09,575.88,567.83,1950000000
21/06/2010,572.34,569.83,581.79,568.84,2940000000
18/06/2010,569.73,560.51,570.75,560.51,2190000000
17/06/2010,560.46,553.22,562.46,553.22,1890000000
16/06/2010,553.80,547.62,557.89,547.62,1630000000
15/06/2010,547.49,546.32,552.01,545.94,2100000000
14/06/2010,546.27,540.80,546.35,540.80,1210000000
11/06/2010,540.75,534.35,544.94,534.35,1560000000
10/06/2010,534.17,538.72,539.90,531.36,1650000000
09/06/2010,538.62,538.44,541.50,534.41,2290000000
08/06/2010,538.49,532.51,538.98,532.51,2370000000
07/06/2010,532.48,547.51,547.51,519.53,2410000000
04/06/2010,548.11,545.59,548.64,541.28,1990000000
03/06/2010,545.61,529.37,545.93,529.37,3110000000
02/06/2010,529.25,527.38,537.81,526.42,3220000000
01/06/2010,527.28,543.51,543.51,527.19,2660000000
31/05/2010,543.59,525.68,544.74,525.68,3100000000
27/05/2010,525.58,521.51,529.26,503.44,7180000000
26/05/2010,521.64,483.42,523.25,483.42,7180000000
25/05/2010,483.22,500.16,500.16,480.35,5440000000
24/05/2010,500.31,502.93,513.74,499.14,4200000000
21/05/2010,502.81,516.33,516.33,493.12,2430000000
20/05/2010,516.73,524.67,531.84,509.22,2290000000
19/05/2010,524.47,546.87,546.87,522.67,2240000000
18/05/2010,546.99,543.11,548.08,543.11,1310000000
17/05/2010,542.85,550.90,550.90,534.40,1500000000
14/05/2010,551.00,548.59,553.66,547.74,1390000000
12/05/2010,548.71,540.89,549.61,540.89,1270000000
11/05/2010,540.87,549.52,552.22,539.87,2490000000
10/05/2010,549.42,525.52,552.24,525.52,3360000000
07/05/2010,525.37,540.41,540.41,517.25,1940000000
06/05/2010,540.89,548.24,548.24,528.16,2470000000
05/05/2010,548.29,572.09,572.09,546.02,2740000000
04/05/2010,572.22,572.63,580.21,569.74,1200000000
03/05/2010,572.53,573.49,576.61,570.39,1960000000
30/04/2010,573.37,563.92,574.02,563.92,1770000000
29/04/2010,563.82,559.83,564.90,559.14,1400000000
28/04/2010,559.78,568.54,568.54,554.02,1640000000
27/04/2010,568.62,571.59,571.59,566.59,1310000000
26/04/2010,571.85,568.03,574.60,568.03,1230000000
23/04/2010,567.98,568.67,568.74,563.85,1160000000
22/04/2010,568.77,565.99,568.95,559.06,1730000000
21/04/2010,566.01,560.50,566.78,560.50,2550000000
20/04/2010,560.45,549.67,560.77,549.67,1600000000
19/04/2010,549.62,557.23,557.23,543.78,1600000000
16/04/2010,557.40,562.55,562.80,553.53,1790000000
15/04/2010,562.47,559.00,565.77,559.00,2320000000
14/04/2010,558.97,559.62,562.97,556.90,1520000000
13/04/2010,559.58,558.23,559.71,553.36,1620000000
12/04/2010,558.30,550.15,558.64,550.15,2130000000
09/04/2010,550.00,551.58,556.05,547.29,1790000000
08/04/2010,551.63,562.58,562.58,548.71,2670000000
07/04/2010,562.68,560.78,567.55,560.63,2890000000
06/04/2010,560.67,562.36,567.68,558.43,6180000000
05/04/2010,561.97,550.64,563.30,550.64,2280000000
01/04/2010,550.38,539.90,551.67,539.90,2060000000
31/03/2010,539.80,544.40,546.56,535.62,1870000000
30/03/2010,544.30,544.56,549.70,541.81,1240000000
29/03/2010,544.46,548.78,548.85,540.98,2070000000
26/03/2010,548.67,546.09,549.07,544.44,2360000000
25/03/2010,546.07,539.87,549.30,536.52,1980000000
24/03/2010,540.26,528.96,540.27,528.96,1710000000
23/03/2010,528.88,525.73,535.61,525.73,1240000000
22/03/2010,525.68,535.70,535.70,524.72,1520000000
19/03/2010,535.78,535.29,540.07,532.00,1590000000
18/03/2010,534.90,539.70,544.98,530.76,2370000000
17/03/2010,539.65,519.68,539.65,519.68,3060000000
15/03/2010,519.73,519.85,523.39,517.68,1060000000
12/03/2010,519.87,522.38,524.47,518.59,2700000000
11/03/2010,522.48,522.51,525.24,520.11,2580000000
10/03/2010,522.53,520.27,524.47,519.12,1770000000
09/03/2010,520.35,512.98,520.35,512.46,1530000000
08/03/2010,513.03,502.30,513.32,502.30,1530000000
05/03/2010,502.25,499.92,504.00,499.92,994860000
04/03/2010,499.82,500.02,502.99,497.90,1260000000
03/03/2010,500.05,501.93,504.18,497.20,2440000000
02/03/2010,501.83,497.14,502.26,497.14,1700000000
01/03/2010,497.19,495.98,499.98,495.29,985280000
25/02/2010,496.03,502.37,503.68,493.01,1160000000
24/02/2010,502.39,503.24,503.32,496.71,1720000000
23/02/2010,503.54,499.79,503.59,493.57,1570000000
22/02/2010,499.81,497.92,502.59,497.69,1070000000
19/02/2010,497.82,498.74,498.74,491.68,1340000000
18/02/2010,498.76,504.01,504.03,496.88,1430000000
17/02/2010,503.98,498.44,503.98,498.44,2330000000
16/02/2010,498.42,488.95,498.49,488.93,938320000
15/02/2010,488.90,493.20,493.20,487.65,703220000
12/02/2010,493.30,487.75,494.19,485.93,2320000000
11/02/2010,487.65,481.44,487.77,478.86,1990000000
10/02/2010,481.39,482.92,488.02,479.34,1770000000
09/02/2010,482.71,478.96,482.87,470.99,2010000000
08/02/2010,479.17,488.49,488.49,469.82,2750000000
05/02/2010,488.58,504.98,504.98,486.18,2560000000
04/02/2010,505.18,508.19,509.46,504.57,2490000000
03/02/2010,508.14,503.96,509.53,503.96,1870000000
02/02/2010,503.86,505.11,511.11,502.32,1580000000
01/02/2010,504.94,510.40,510.40,501.38,2610000000
29/01/2010,510.45,512.55,512.55,501.84,1520000000
28/01/2010,512.62,500.79,512.73,500.79,2430000000
27/01/2010,500.59,503.71,506.83,498.18,1880000000
26/01/2010,503.83,508.18,510.67,501.84,3010000000
25/01/2010,508.30,511.80,511.80,503.77,2230000000
22/01/2010,511.95,518.07,518.07,505.42,2770000000
21/01/2010,518.41,524.86,524.86,514.80,2240000000
20/01/2010,525.50,525.14,530.61,522.66,2790000000
19/01/2010,525.02,519.83,525.34,519.62,2100000000
18/01/2010,519.87,520.72,521.27,517.17,2420000000
15/01/2010,521.12,521.19,523.59,519.33,3770000000
14/01/2010,520.80,518.69,524.94,518.69,3920000000
13/01/2010,518.52,524.68,524.68,516.51,3190000000
12/01/2010,525.09,518.79,525.38,516.78,4340000000
11/01/2010,518.76,515.49,523.05,515.49,3660000000
08/01/2010,515.19,509.42,515.28,508.63,5890000000
07/01/2010,509.45,513.26,515.28,505.84,3320000000
06/01/2010,513.21,514.32,518.34,510.22,3410000000
05/01/2010,514.27,507.96,514.57,507.96,4530000000
04/01/2010,507.91,498.19,508.25,497.93,1260000000
30/12/2009,498.29,495.87,498.53,495.55,1090000000
29/12/2009,495.55,495.43,497.65,493.35,1590000000
28/12/2009,495.04,488.09,496.44,488.09,1590000000
23/12/2009,488.04,486.40,488.85,483.56,812540000
22/12/2009,486.35,478.63,487.07,478.63,1480000000
21/12/2009,478.43,496.30,496.40,475.16,2020000000
17/12/2009,496.45,499.26,503.93,496.07,1660000000
16/12/2009,499.24,493.62,499.45,490.35,2080000000
15/12/2009,493.54,495.81,496.55,490.39,2240000000
14/12/2009,496.01,498.46,498.46,492.40,1950000000
11/12/2009,498.41,491.27,498.41,491.27,1480000000
10/12/2009,491.42,490.73,493.08,489.21,1510000000
09/12/2009,490.68,491.89,492.33,486.81,2050000000
08/12/2009,491.92,491.94,494.65,488.57,1780000000
07/12/2009,491.81,498.21,499.16,490.82,1640000000
04/12/2009,498.11,495.54,498.64,492.08,2420000000
03/12/2009,495.64,488.87,496.25,488.87,3800000000
02/12/2009,488.97,484.93,491.71,484.93,3330000000
01/12/2009,484.83,476.31,484.83,475.46,2910000000
30/11/2009,476.26,470.77,479.74,465.99,3740000000
26/11/2009,470.79,485.40,485.98,469.53,4860000000
25/11/2009,485.79,487.85,490.65,485.06,3270000000
24/11/2009,488.05,489.84,492.26,484.16,3880000000
23/11/2009,489.81,491.37,493.09,486.73,5430000000
20/11/2009,491.27,487.65,492.32,485.20,6040000000
19/11/2009,487.78,491.19,493.13,485.64,6530000000
18/11/2009,491.26,489.09,492.58,484.00,5700000000
17/11/2009,489.11,487.90,492.17,486.39,4810000000
16/11/2009,487.82,478.33,488.57,478.33,4680000000
13/11/2009,478.20,476.90,479.30,474.26,1840000000
12/11/2009,476.95,472.67,479.65,472.67,4210000000
11/11/2009,472.37,468.35,475.20,467.85,4000000000
10/11/2009,468.20,472.78,478.87,466.17,2590000000
09/11/2009,472.71,470.31,472.95,466.68,1190000000
06/11/2009,470.24,464.34,472.77,464.34,1800000000
05/11/2009,464.24,465.09,466.17,461.44,2180000000
04/11/2009,465.14,457.36,465.14,457.36,3200000000
03/11/2009,457.16,465.80,469.12,456.00,2580000000
02/11/2009,465.72,463.70,466.18,447.24,3690000000
30/10/2009,464.20,459.94,472.49,459.94,4060000000
29/10/2009,459.69,461.65,461.65,435.06,5590000000
28/10/2009,461.80,475.84,476.37,457.63,3560000000
27/10/2009,476.03,484.78,484.78,474.19,3110000000
26/10/2009,484.98,485.23,487.07,482.58,2110000000
23/10/2009,485.10,477.25,485.39,476.14,2570000000
22/10/2009,477.17,486.47,486.54,474.55,2620000000
21/10/2009,486.57,492.23,492.23,483.49,2230000000
20/10/2009,492.43,497.21,499.61,490.65,1940000000
19/10/2009,497.11,495.34,497.26,491.32,1040000000
16/10/2009,495.41,495.54,496.68,492.65,1120000000
15/10/2009,495.49,494.65,500.69,493.47,2560000000
14/10/2009,494.50,485.84,494.62,485.84,2210000000
13/10/2009,485.76,482.57,489.10,482.49,1430000000
12/10/2009,482.47,486.42,487.83,480.60,1440000000
09/10/2009,486.32,488.38,489.59,484.19,2090000000
08/10/2009,488.28,495.20,497.51,485.90,3610000000
07/10/2009,495.10,497.75,504.90,491.89,3990000000
06/10/2009,497.60,486.60,498.91,486.60,2690000000
05/10/2009,486.50,486.93,487.88,480.95,3060000000
02/10/2009,487.11,486.35,490.55,476.02,2180000000
01/10/2009,486.45,484.03,488.13,483.97,1370000000
30/09/2009,483.95,477.64,484.77,475.57,1640000000
29/09/2009,477.54,467.48,477.69,467.48,1870000000
28/09/2009,467.31,478.29,478.29,466.80,1600000000
25/09/2009,478.34,483.83,483.83,475.48,1040000000
24/09/2009,484.01,481.08,487.27,480.86,1640000000
17/09/2009,481.01,476.90,485.07,476.90,3430000000
16/09/2009,476.70,472.58,477.81,472.58,1910000000
15/09/2009,472.53,464.09,472.70,464.09,2960000000
14/09/2009,464.03,470.76,470.76,462.87,1740000000
11/09/2009,470.97,469.97,473.15,469.25,3040000000
10/09/2009,469.89,463.93,472.85,463.93,2630000000
09/09/2009,463.83,461.62,465.42,459.76,2230000000
08/09/2009,461.57,455.49,461.62,454.02,3110000000
07/09/2009,455.42,451.43,456.06,451.43,2120000000
04/09/2009,451.33,451.31,454.31,450.20,2300000000
03/09/2009,451.24,444.33,453.10,444.01,4550000000
02/09/2009,444.25,452.48,452.48,441.60,3310000000
01/09/2009,452.73,456.24,459.16,452.60,2860000000
31/08/2009,456.27,463.27,463.47,454.13,3640000000
28/08/2009,463.22,459.24,463.43,458.82,2810000000
27/08/2009,459.12,464.61,464.61,455.23,4450000000
26/08/2009,464.71,464.95,466.62,461.78,5520000000
25/08/2009,465.12,464.28,466.32,458.72,3240000000
24/08/2009,464.33,456.12,466.37,456.12,3170000000
21/08/2009,455.67,454.11,458.15,451.00,2000000000
20/08/2009,454.16,444.23,455.27,444.23,4520000000
19/08/2009,443.88,456.87,459.78,442.53,5400000000
18/08/2009,456.82,467.24,467.24,447.54,6440000000
14/08/2009,467.74,470.23,473.38,463.89,3870000000
13/08/2009,469.95,459.73,473.10,459.73,7420000000
12/08/2009,459.58,471.49,471.49,455.20,6400000000
11/08/2009,471.51,469.44,472.93,465.06,8070000000
10/08/2009,469.46,460.88,470.63,460.88,11050000000
07/08/2009,460.73,463.18,464.47,457.18,9760000000
06/08/2009,463.28,453.71,463.31,451.95,12890000000
05/08/2009,453.64,463.22,463.76,451.62,9970000000
04/08/2009,463.12,458.68,467.62,458.68,10400000000
03/08/2009,458.63,454.56,460.84,454.56,7140000000
31/07/2009,454.42,451.04,458.09,451.04,1480000000
30/07/2009,450.91,435.78,450.91,434.49,1460000000
29/07/2009,436.10,438.50,439.02,428.64,1040000000
28/07/2009,438.55,433.35,439.64,431.24,1270000000
27/07/2009,433.25,428.10,434.39,428.10,1040000000
24/07/2009,427.99,422.37,430.99,422.37,1090000000
23/07/2009,422.27,414.71,422.65,414.71,900520000
22/07/2009,414.68,419.51,421.49,413.44,926170000
21/07/2009,419.43,411.87,422.92,411.87,1180000000
17/07/2009,411.69,413.67,415.92,400.75,895350000
16/07/2009,413.87,414.71,421.79,412.62,1150000000
15/07/2009,414.58,400.23,414.62,400.23,1130000000
14/07/2009,400.13,393.00,401.95,393.00,640730000
13/07/2009,392.88,401.52,401.84,387.46,742720000
10/07/2009,401.63,406.33,407.61,400.93,829570000
09/07/2009,406.12,406.09,413.51,400.95,1140000000
07/07/2009,406.04,397.10,406.15,397.10,841070000
06/07/2009,397.13,404.73,404.73,394.85,601860000
03/07/2009,404.83,402.06,405.54,396.58,610110000
02/07/2009,402.11,400.18,405.88,400.09,776470000
01/07/2009,400.12,392.15,400.12,391.45,545550000
30/06/2009,392.12,394.76,400.37,391.21,655720000
29/06/2009,394.45,396.88,398.66,392.00,482070000
26/06/2009,396.82,397.72,402.47,393.69,756680000
25/06/2009,397.67,387.58,398.68,387.58,1110000000
24/06/2009,387.48,371.33,387.48,371.33,964870000
23/06/2009,371.44,381.93,381.93,364.19,1050000000
22/06/2009,382.19,383.60,388.35,379.93,658630000
19/06/2009,383.55,375.00,384.54,369.41,826480000
18/06/2009,374.79,390.91,390.91,372.56,1050000000
17/06/2009,390.99,394.00,394.05,388.56,865500000
16/06/2009,394.11,403.28,403.28,388.31,1020000000
15/06/2009,403.38,406.23,409.22,401.55,1060000000
12/06/2009,406.28,406.35,409.78,403.18,955200000
11/06/2009,406.30,411.51,412.08,403.74,1470000000
10/06/2009,411.58,411.49,415.36,409.83,1460000000
09/06/2009,411.28,403.94,412.94,403.93,1180000000
08/06/2009,403.84,409.45,413.99,403.22,1360000000
05/06/2009,409.24,399.41,409.71,399.41,2080000000
04/06/2009,399.33,393.95,399.42,390.45,1220000000
03/06/2009,393.97,390.95,397.49,389.59,1680000000
02/06/2009,390.83,391.22,400.28,389.57,2000000000
01/06/2009,391.06,373.23,391.06,373.23,2050000000
29/05/2009,373.07,370.88,378.63,370.88,1270000000
28/05/2009,370.81,369.77,371.35,366.53,645960000
27/05/2009,369.80,361.40,370.74,361.40,979250000
26/05/2009,361.19,367.66,370.69,360.00,986380000
25/05/2009,367.61,366.74,369.85,365.80,1020000000
22/05/2009,366.82,367.70,368.76,362.11,1080000000
20/05/2009,367.77,368.48,372.52,365.41,1530000000
19/05/2009,368.43,350.66,368.88,350.66,1930000000
18/05/2009,350.20,340.87,350.62,333.20,1320000000
15/05/2009,340.98,345.36,352.44,333.95,1340000000
14/05/2009,345.36,358.83,358.84,343.44,1150000000
13/05/2009,358.83,358.98,363.18,356.24,2070000000
12/05/2009,358.98,358.34,359.23,350.44,2130000000
11/05/2009,358.34,367.22,373.04,357.75,2330000000
08/05/2009,367.22,359.64,367.41,357.95,2050000000
07/05/2009,359.64,354.75,364.11,354.77,2710000000
06/05/2009,354.75,350.26,355.91,347.86,2270000000
05/05/2009,350.26,354.58,361.93,347.45,2600000000
04/05/2009,354.58,342.78,356.82,342.80,2090000000
01/05/2009,342.78,341.73,344.28,337.21,1500000000
30/04/2009,341.73,325.02,343.54,325.03,1660000000
29/04/2009,325.02,315.21,326.47,315.26,1120000000
28/04/2009,315.21,310.42,319.65,310.32,893490000
27/04/2009,310.42,314.20,315.54,310.25,945700000
24/04/2009,314.20,315.07,318.70,311.24,1110000000
23/04/2009,315.07,319.61,319.89,313.66,809890000
22/04/2009,319.61,319.69,329.80,318.59,2090000000
21/04/2009,319.69,328.18,327.98,315.71,1810000000
20/04/2009,328.18,325.17,328.18,320.97,1330000000
17/04/2009,325.17,323.28,330.69,322.24,1580000000
16/04/2009,323.28,316.98,327.05,317.01,2430000000
15/04/2009,316.98,312.15,319.64,311.01,2640000000
14/04/2009,312.15,306.26,313.32,305.35,1970000000
13/04/2009,306.26,289.02,306.29,291.01,1800000000
08/04/2009,289.02,294.87,294.93,287.63,858560000
07/04/2009,294.87,301.39,301.36,293.40,1020000000
06/04/2009,301.39,297.91,304.33,297.82,1600000000
03/04/2009,297.91,297.91,300.74,296.28,1790000000
02/04/2009,297.91,289.42,298.00,289.43,1570000000
01/04/2009,289.42,283.08,290.02,283.13,809810000
31/03/2009,283.08,279.86,288.36,279.49,687500000
30/03/2009,279.86,290.16,290.44,276.42,572330000
27/03/2009,290.16,280.26,291.45,280.92,977580000
25/03/2009,280.26,284.63,287.45,280.02,1000000000
24/03/2009,284.63,278.37,288.30,278.75,1720000000
23/03/2009,278.37,267.28,278.60,267.59,1170000000
20/03/2009,267.28,262.75,268.09,262.57,771340000
19/03/2009,262.75,258.37,264.18,259.03,529470000
18/03/2009,258.37,255.97,258.75,256.04,631630000
17/03/2009,255.97,258.57,258.87,255.06,449210000
16/03/2009,258.57,259.13,262.51,258.08,494600000
13/03/2009,259.13,255.22,260.63,255.31,632120000
12/03/2009,255.22,256.49,257.27,254.10,427320000
11/03/2009,256.49,252.86,257.45,252.94,705750000
10/03/2009,252.86,249.69,253.12,248.74,422330000
06/03/2009,249.69,250.03,250.65,247.77,297050000
05/03/2009,250.03,250.28,252.90,248.74,582880000
04/03/2009,250.28,244.37,250.41,243.62,491030000
03/03/2009,244.37,242.47,245.94,239.74,417790000
02/03/2009,242.47,249.01,249.17,241.64,403400000
27/02/2009,249.01,250.92,251.21,248.04,401840000
26/02/2009,250.42,253.75,253.75,248.53,534750000
25/02/2009,252.86,253.01,255.79,250.67,465750000
24/02/2009,251.85,254.14,254.14,249.70,452570000
23/02/2009,255.70,252.04,255.70,251.44,564320000
20/02/2009,251.73,257.20,257.20,250.48,689610000
19/02/2009,257.96,260.04,260.04,255.85,564960000
18/02/2009,260.02,256.11,260.51,254.13,613820000
17/02/2009,257.41,262.15,262.15,255.88,922890000
16/02/2009,262.98,262.24,263.86,261.61,578790000
13/02/2009,262.24,259.80,263.15,259.53,732450000
12/02/2009,259.44,258.35,259.44,256.93,563600000
11/02/2009,259.04,260.35,260.35,254.35,866870000
