Date,Price,Open,High,Low,IHSG_Vol
07/07/2017,5814.79,5839.89,5863.59,5810.36,3750000000
06/07/2017,5849.57,5817.8,5852.34,5817.39,4150000000
05/07/2017,5825.05,5865.43,5874.69,5808.35,4730000000
04/07/2017,5865.36,5886.72,5896.37,5858.61,3930000000
03/07/2017,5910.24,5846.6,5910.24,5831.2,4880000000
22/06/2017,5829.71,5830.98,5831.34,5804.6,3740000000
21/06/2017,5818.55,5772.09,5818.55,5771.58,4270000000
20/06/2017,5791.9,5749.58,5791.9,5747.45,4910000000
19/06/2017,5741.91,5731.08,5745.57,5726.77,5690000000
16/06/2017,5723.64,5768.16,5797.12,5720.93,5410000000
15/06/2017,5776.28,5776.3,5791.2,5768.15,3470000000
14/06/2017,5792.9,5708.07,5792.9,5707.92,5070000000
13/06/2017,5707.65,5694.95,5715.21,5693.88,4530000000
12/06/2017,5691.44,5668.72,5716.54,5668.72,3900000000
09/06/2017,5675.52,5699.25,5704.86,5669.87,5270000000
08/06/2017,5702.92,5719.03,5725.88,5702.92,4670000000
07/06/2017,5717.32,5716.97,5735.99,5709.15,4830000000
06/06/2017,5707.83,5743.4,5754.29,5701.66,6300000000
05/06/2017,5748.23,5747.89,5765.83,5737.58,5830000000
02/06/2017,5742.45,5749.42,5752.66,5726.01,6680000000
31/05/2017,5738.15,5697.81,5738.15,5697.81,9410000000
30/05/2017,5693.39,5700.77,5730.06,5693.39,6470000000
29/05/2017,5712.33,5728.81,5730.84,5703.46,5170000000
26/05/2017,5716.81,5713.35,5728.6,5703.89,5940000000
24/05/2017,5703.43,5678.39,5704.71,5672.04,6170000000
23/05/2017,5730.61,5770.62,5777.69,5692.98,5530000000
22/05/2017,5749.44,5837.18,5874.44,5743.39,6060000000
19/05/2017,5791.88,5643.54,5825.21,5630.07,7290000000
18/05/2017,5645.45,5590.47,5645.45,5577.52,7070000000
17/05/2017,5615.49,5661.48,5664.32,5608.8,5490000000
16/05/2017,5647,5690.3,5696.62,5647,5590000000
15/05/2017,5688.87,5689.81,5693.99,5649.08,6380000000
12/05/2017,5675.22,5680.59,5698.96,5668.72,8220000000
10/05/2017,5653.01,5697.96,5718.59,5636.2,7530000000
09/05/2017,5697.06,5730.25,5745.85,5693.68,6140000000
08/05/2017,5707.86,5699.3,5727.49,5692.56,7180000000
05/05/2017,5683.38,5665.11,5696.48,5659.97,7740000000
04/05/2017,5669.44,5656.09,5676.01,5643.05,6820000000
03/05/2017,5647.37,5681.6,5686.82,5647.32,6770000000
02/05/2017,5675.81,5703.87,5714.34,5675.81,5960000000
28/04/2017,5685.3,5715.09,5724.51,5684.59,5980000000
27/04/2017,5707.03,5708.23,5718.9,5697.79,7080000000
26/04/2017,5726.53,5687.08,5726.53,5679.59,6800000000
25/04/2017,5680.8,5690.89,5696.39,5653.68,6150000000
21/04/2017,5664.48,5600.42,5664.48,5599.49,5510000000
20/04/2017,5595.31,5609.89,5619.36,5590.03,7620000000
18/04/2017,5606.52,5597.67,5626.52,5597.17,7210000000
17/04/2017,5577.49,5624.62,5631.51,5577.49,6280000000
13/04/2017,5616.55,5658.2,5660.39,5613.54,6410000000
12/04/2017,5644.15,5633.98,5650.03,5631.75,8690000000
11/04/2017,5627.93,5647.9,5658.73,5621.79,9810000000
10/04/2017,5644.3,5662.67,5677.07,5628.98,7500000000
07/04/2017,5653.49,5674.01,5677.72,5643.35,6640000000
06/04/2017,5680.24,5668.31,5680.24,5645.31,7090000000
05/04/2017,5676.98,5668,5676.98,5644.79,8650000000
04/04/2017,5651.82,5611.66,5654.4,5608.52,10970000000
03/04/2017,5606.79,5583.35,5616.94,5581.31,8390000000
31/03/2017,5568.11,5589.52,5606.02,5568.11,7600000000
30/03/2017,5592.95,5581.12,5592.95,5555.37,10140000000
29/03/2017,5592.51,5552.78,5592.77,5552.78,7470000000
27/03/2017,5541.2,5557.93,5567.43,5531.33,6480000000
24/03/2017,5567.13,5565.62,5581.18,5546.83,6670000000
23/03/2017,5563.76,5539.64,5576.67,5532.65,7330000000
22/03/2017,5534.09,5512.73,5534.09,5486.85,8410000000
21/03/2017,5543.09,5541.05,5554.44,5525.98,8120000000
20/03/2017,5533.99,5552.39,5566.93,5510.27,8650000000
17/03/2017,5540.43,5539.82,5557.98,5499.39,9070000000
16/03/2017,5518.24,5461.91,5518.24,5458.42,8240000000
15/03/2017,5432.38,5433.68,5447.49,5424.52,7810000000
14/03/2017,5431.59,5415.95,5449.76,5412.96,8480000000
13/03/2017,5409.37,5389.2,5409.37,5386.34,7320000000
10/03/2017,5390.68,5414.91,5415.72,5369.75,8190000000
09/03/2017,5402.39,5393.94,5405.59,5387,7160000000
08/03/2017,5393.76,5407.53,5415.23,5390.01,7510000000
07/03/2017,5402.61,5416.02,5427.91,5386.32,9910000000
06/03/2017,5409.82,5398.05,5409.82,5386.82,10520000000
03/03/2017,5391.22,5402.58,5410.9,5384.79,11020000000
02/03/2017,5408.25,5394.73,5431.17,5394.73,7650000000
01/03/2017,5363.06,5389.17,5392.79,5350.91,8330000000
28/02/2017,5386.69,5390.34,5405.79,5386.69,8480000000
27/02/2017,5382.87,5387.82,5393.66,5368.42,10560000000
24/02/2017,5385.91,5371.02,5391.26,5370.79,12000000000
23/02/2017,5372.75,5348.36,5373.64,5347.86,18030000000
22/02/2017,5358.68,5353.11,5360.41,5331.43,19540000000
21/02/2017,5340.99,5363.61,5375.7,5336.84,21610000000
20/02/2017,5359.29,5358.55,5373.09,5351.02,11130000000
17/02/2017,5350.93,5366.85,5370.33,5340.86,18480000000
16/02/2017,5378,5389.07,5395.28,5357.71,22510000000
14/02/2017,5380.67,5402.56,5409.35,5370.49,14730000000
13/02/2017,5409.56,5396.56,5418.38,5388.68,18810000000
10/02/2017,5371.67,5378.92,5400.17,5371.67,17240000000
09/02/2017,5372.08,5366.34,5384.96,5363.47,26630000000
08/02/2017,5361.09,5380.11,5382.07,5349.46,33510000000
07/02/2017,5381.48,5387.65,5396.1,5380.6,17670000000
06/02/2017,5395.99,5369.52,5395.99,5369.44,15810000000
03/02/2017,5360.77,5355.27,5366.44,5354.59,1350000000
02/02/2017,5353.71,5327.02,5353.71,5326.99,17080000000
01/02/2017,5327.16,5319.94,5341.48,5317.49,26470000000
31/01/2017,5294.1,5316.67,5321.35,5294.1,19740000000
30/01/2017,5302.66,5321.55,5331.52,5302.66,19930000000
27/01/2017,5312.84,5304.96,5321.68,5297.26,14720000000
26/01/2017,5317.63,5305.11,5327.51,5291.44,19670000000
25/01/2017,5293.78,5302.87,5310.67,5287.13,27780000000
24/01/2017,5292.09,5267.73,5297.49,5267.73,15170000000
23/01/2017,5250.97,5250.64,5265.44,5228.29,15210000000
20/01/2017,5254.31,5290.56,5293.08,5243.75,15780000000
19/01/2017,5298.95,5302.21,5309.95,5288.58,8800000000
18/01/2017,5294.78,5273.29,5294.78,5273.29,11700000000
17/01/2017,5266.94,5266.92,5287.12,5265.6,8960000000
16/01/2017,5270.01,5283.62,5291.5,5270.01,7530000000
13/01/2017,5272.98,5299.05,5310.42,5272.98,7250000000
12/01/2017,5292.75,5301.04,5322.42,5292.75,10390000000
11/01/2017,5301.24,5316.15,5322.98,5301.24,8730000000
10/01/2017,5309.92,5330.02,5331.13,5292.06,7300000000
09/01/2017,5316.36,5350.88,5360.06,5307.59,10000000000
06/01/2017,5347.02,5321.74,5350.24,5318.39,7380000000
05/01/2017,5325.5,5302.63,5328.49,5302.63,7960000000
04/01/2017,5301.18,5270.02,5312.96,5249.23,5480000000
03/01/2017,5275.97,5290.39,5292.18,5246.85,3420000000
30/12/2016,5296.71,5307.36,5334.79,5296.71,6190000000
29/12/2016,5302.57,5205.27,5311.61,5200.27,5590000000
28/12/2016,5209.44,5140.14,5213.27,5139.77,5410000000
27/12/2016,5102.95,5028.36,5112.78,5028.2,5790000000
23/12/2016,5027.7,5036.29,5078.23,5022.85,5310000000
22/12/2016,5042.87,5114.4,5120.36,5032.91,5410000000
21/12/2016,5111.39,5179.03,5188.95,5111.39,5580000000
20/12/2016,5162.48,5179.18,5194.73,5142.39,7420000000
19/12/2016,5191.91,5224.07,5240.43,5190.93,6190000000
16/12/2016,5231.65,5260.13,5263.01,5231.65,6020000000
15/12/2016,5254.36,5230.56,5266.06,5210.63,6630000000
14/12/2016,5262.82,5287.19,5306.34,5259.68,5340000000
13/12/2016,5293.62,5296.19,5300.72,5264.74,5550000000
09/12/2016,5308.13,5297.55,5308.13,5284.77,5140000000
08/12/2016,5303.73,5268.24,5303.73,5263.44,6770000000
07/12/2016,5265.37,5272.1,5273.52,5229.8,6220000000
06/12/2016,5272.97,5279.98,5288.91,5259.19,6830000000
05/12/2016,5268.31,5239.9,5280.32,5239.9,7130000000
02/12/2016,5245.96,5207.92,5250.29,5199.14,7940000000
01/12/2016,5198.76,5168.63,5211.92,5168.07,10940000000
30/11/2016,5148.91,5148.91,5182.14,5146.52,11650000000
29/11/2016,5136.67,5108.75,5164.58,5108.75,12470000000
28/11/2016,5114.57,5111.42,5120.86,5091.61,12120000000
25/11/2016,5122.1,5097.11,5129.75,5096.67,8420000000
24/11/2016,5107.62,5179.22,5194.24,5102.42,7900000000
23/11/2016,5212,5192.35,5212,5182.35,8680000000
22/11/2016,5204.67,5140.66,5204.67,5140.52,9770000000
21/11/2016,5148.32,5150.83,5158.76,5130.44,9110000000
18/11/2016,5170.11,5195.08,5196.91,5139.2,7160000000
17/11/2016,5193.02,5180.48,5202.31,5162.81,7530000000
16/11/2016,5185.47,5112.5,5201.17,5112.5,8040000000
15/11/2016,5078.5,5121.48,5169.36,5073.42,7660000000
14/11/2016,5115.74,5194.93,5196.78,5043.35,9160000000
11/11/2016,5231.97,5380.64,5380.69,5231.97,10090000000
10/11/2016,5450.31,5444.04,5482.11,5443.73,8650000000
09/11/2016,5414.32,5478.03,5491.7,5345.13,10720000000
08/11/2016,5470.68,5407.39,5476.07,5407.39,10040000000
07/11/2016,5386.21,5361.02,5395.32,5341.86,8400000000
04/11/2016,5362.66,5310.78,5362.66,5303.36,6340000000
03/11/2016,5329.5,5395.87,5402.05,5329.5,7160000000
02/11/2016,5405.45,5415.02,5420.36,5393.51,9550000000
01/11/2016,5416.01,5430.74,5439.03,5415.03,8010000000
31/10/2016,5422.54,5413.57,5429.07,5406.01,13510000000
28/10/2016,5410.27,5414.51,5426.26,5402.43,10930000000
27/10/2016,5416.84,5405.7,5427.53,5403.86,33310000000
26/10/2016,5399.68,5387.7,5406.58,5381.7,19880000000
25/10/2016,5397.82,5426.11,5436.2,5397.82,8500000000
24/10/2016,5421,5415.48,5433.34,5411.88,8110000000
21/10/2016,5409.24,5407.23,5416.95,5395.42,7910000000
20/10/2016,5403.69,5409.79,5423.29,5395.3,20130000000
19/10/2016,5409.29,5436.28,5445.8,5402.15,11670000000
18/10/2016,5430.05,5424.67,5446.83,5422.92,6270000000
17/10/2016,5410.3,5390.96,5422.35,5386.22,6150000000
14/10/2016,5399.89,5338.7,5408.77,5332.08,5540000000
13/10/2016,5340.4,5368.22,5384.56,5339.48,5260000000
12/10/2016,5364.61,5364.35,5380.56,5350.39,5550000000
11/10/2016,5382,5372.69,5385.76,5345.07,8490000000
10/10/2016,5360.83,5371,5397.15,5352.82,6480000000
07/10/2016,5377.15,5403.84,5409.2,5363.47,5940000000
06/10/2016,5409.34,5428.45,5447.26,5390.09,7180000000
05/10/2016,5420.65,5458,5460.16,5399.22,6500000000
04/10/2016,5472.32,5475.63,5482.84,5460.71,5370000000
03/10/2016,5463.91,5403.86,5463.91,5403.86,5390000000
30/09/2016,5364.8,5412.38,5437.97,5364.8,5360000000
29/09/2016,5431.96,5442.82,5474.31,5431.96,6940000000
28/09/2016,5425.34,5390.76,5432.98,5382.24,6720000000
27/09/2016,5419.6,5336.55,5419.6,5295.66,5100000000
26/09/2016,5352.14,5375.16,5375.88,5337.02,3770000000
23/09/2016,5388.91,5375.71,5388.91,5355.93,4390000000
22/09/2016,5380.26,5382.32,5411.61,5368.56,4740000000
21/09/2016,5342.59,5295.88,5348,5275.19,4650000000
20/09/2016,5302.49,5323.3,5336.25,5298.28,5410000000
19/09/2016,5321.84,5289.12,5331.97,5286.14,3360000000
16/09/2016,5267.77,5287.42,5305.09,5252.26,4740000000
15/09/2016,5265.82,5160.75,5270.49,5158.73,4590000000
14/09/2016,5146.04,5188.4,5189.36,5128.17,5080000000
13/09/2016,5215.57,5266.11,5268.54,5211.87,4380000000
09/09/2016,5281.92,5355.34,5358.51,5281.92,4330000000
08/09/2016,5371.08,5383.06,5383.54,5364.61,4140000000
07/09/2016,5381.35,5382.22,5393.09,5357.52,3720000000
06/09/2016,5372.1,5363.05,5373.21,5342.56,4120000000
05/09/2016,5356.95,5378.62,5396.92,5347.59,4940000000
02/09/2016,5353.46,5323.57,5359.91,5323.04,4660000000
01/09/2016,5334.55,5368.52,5376.64,5320.08,4720000000
31/08/2016,5386.08,5355.12,5399.16,5353.29,4950000000
30/08/2016,5362.32,5368.57,5388.64,5336.71,5650000000
29/08/2016,5370.76,5425.15,5426.22,5348.05,5420000000
26/08/2016,5438.83,5454.07,5456.64,5419.74,6310000000
25/08/2016,5454.12,5413.99,5454.12,5412.53,4800000000
24/08/2016,5403.99,5406.81,5418.45,5385.24,5570000000
23/08/2016,5417.14,5434.03,5438.5,5351.07,5920000000
22/08/2016,5427.18,5425.9,5435.19,5398.8,6470000000
19/08/2016,5416.03,5468.01,5470.98,5416.03,4610000000
18/08/2016,5461.45,5387.77,5461.45,5386.12,5190000000
16/08/2016,5371.85,5341.93,5377.42,5338.64,4340000000
15/08/2016,5320.56,5390.02,5396.95,5296.59,5690000000
12/08/2016,5377.2,5432.83,5449.06,5366.34,4640000000
11/08/2016,5419.09,5438.09,5455.8,5397.31,8850000000
10/08/2016,5423.95,5439.76,5457.12,5405.89,8800000000
09/08/2016,5440.29,5459.89,5476.22,5428.68,6980000000
08/08/2016,5458.98,5435.21,5458.98,5427.27,6130000000
05/08/2016,5420.25,5380.11,5427.52,5377.42,5790000000
04/08/2016,5373.86,5365.01,5389.61,5357.61,5630000000
03/08/2016,5351.88,5367.58,5383.5,5331.33,5980000000
02/08/2016,5373.32,5356.91,5386.56,5356.43,6320000000
01/08/2016,5361.58,5280.21,5368.25,5279.59,6230000000
29/07/2016,5215.99,5300.9,5334.12,5215.99,6860000000
28/07/2016,5299.21,5278.5,5299.21,5255.47,5570000000
27/07/2016,5274.36,5245.4,5301.93,5245.4,4930000000
26/07/2016,5224.4,5218.27,5231.5,5200.62,5060000000
25/07/2016,5220.8,5201.45,5227.11,5197.81,3750000000
22/07/2016,5197.25,5215.17,5215.53,5179.62,4060000000
21/07/2016,5216.97,5246.3,5268.87,5213.99,6320000000
20/07/2016,5242.82,5185.59,5242.82,5185.59,5110000000
19/07/2016,5172.83,5132.9,5193.9,5132.9,5220000000
18/07/2016,5127.5,5107.92,5131.7,5093.15,4920000000
15/07/2016,5110.18,5090.25,5130.34,5090.25,4990000000
14/07/2016,5083.54,5125.69,5131.03,5081.03,5260000000
13/07/2016,5133.93,5112.99,5133.93,5090.59,5880000000
12/07/2016,5099.53,5092.16,5120.13,5075.56,5830000000
11/07/2016,5069.02,5021.24,5080.3,5018.4,4290000000
01/07/2016,4971.58,5027.62,5039.69,4971.58,4050000000
30/06/2016,5016.65,4999.88,5033.24,4996.4,5500000000
29/06/2016,4980.1,4905.98,4980.1,4905.98,4100000000
28/06/2016,4882.17,4836.13,4890.6,4835.43,4780000000
27/06/2016,4836.05,4804.05,4846.42,4795.96,3870000000
24/06/2016,4834.57,4878.05,4884.8,4754.36,5720000000
23/06/2016,4874.31,4896.8,4899.5,4856.05,5350000000
22/06/2016,4896.85,4876.87,4899.2,4876.87,5720000000
21/06/2016,4878.71,4873.44,4889.45,4868.23,5150000000
20/06/2016,4863.53,4849.69,4863.53,4828.59,4390000000
17/06/2016,4835.14,4825.73,4838.03,4806.6,4250000000
16/06/2016,4814.39,4819.23,4829.45,4801.87,3990000000
15/06/2016,4814.82,4811.23,4814.82,4789.09,5370000000
14/06/2016,4821.59,4797.62,4833.4,4792.53,6200000000
13/06/2016,4807.23,4838.02,4838.02,4807.23,6740000000
10/06/2016,4848.06,4882.27,4887.59,4848.06,7740000000
09/06/2016,4876.79,4913.01,4919.16,4876.79,4330000000
08/06/2016,4916.06,4928.09,4940.1,4892.63,3710000000
07/06/2016,4933.99,4908.24,4933.99,4907.51,4220000000
06/06/2016,4896.02,4862.57,4896.02,4860.63,3170000000
03/06/2016,4853.92,4845.42,4861.3,4839.08,2690000000
02/06/2016,4833.23,4836.51,4860.86,4833.23,2820000000
01/06/2016,4839.67,4801.85,4851.74,4800.71,2740000000
31/05/2016,4796.87,4833.72,4836.37,4792.2,4240000000
30/05/2016,4836.03,4819.05,4845.12,4817.07,3680000000
27/05/2016,4814.73,4782.45,4814.73,4778.54,3210000000
26/05/2016,4784.56,4777.57,4784.66,4761.46,3060000000
25/05/2016,4772.98,4733.89,4772.98,4733.55,3690000000
24/05/2016,4710.78,4738.16,4750.36,4710.78,3350000000
23/05/2016,4743.66,4714.68,4743.66,4714.68,2770000000
20/05/2016,4711.88,4698.97,4722.28,4690.56,2990000000
19/05/2016,4704.22,4733.47,4739.32,4691.57,3060000000
18/05/2016,4734.36,4721.9,4743.07,4713.72,3690000000
17/05/2016,4729.16,4737.17,4745.15,4717.26,3450000000
16/05/2016,4731.56,4745.47,4748.82,4720.24,2950000000
13/05/2016,4761.72,4801.19,4803,4745.91,3430000000
12/05/2016,4803.32,4795.74,4825.18,4792.21,3060000000
11/05/2016,4799.96,4781.14,4811.6,4770.37,2730000000
10/05/2016,4763.11,4749.52,4766.71,4728.54,3170000000
09/05/2016,4749.31,4808.52,4812.89,4745.5,3270000000
04/05/2016,4822.6,4808.65,4822.6,4765.41,3720000000
03/05/2016,4812.26,4818.97,4833.99,4806.03,3530000000
02/05/2016,4808.32,4828.96,4835.52,4770.56,3120000000
29/04/2016,4838.58,4839.37,4839.62,4818.85,3730000000
28/04/2016,4848.39,4861.95,4877.17,4830.69,4760000000
27/04/2016,4845.66,4807.69,4845.66,4803.21,4700000000
26/04/2016,4814.09,4866.15,4866.39,4788.38,3810000000
25/04/2016,4878.86,4920.4,4920.4,4863.34,4230000000
22/04/2016,4914.74,4898.73,4917.59,4883.88,3930000000
21/04/2016,4903.09,4884.92,4906.83,4884.84,3810000000
20/04/2016,4876.6,4876.25,4883.14,4857.72,4410000000
19/04/2016,4881.93,4875.5,4886.5,4864.89,4450000000
18/04/2016,4865.53,4812.58,4865.53,4800.26,3140000000
15/04/2016,4823.57,4834.9,4839.02,4793.14,3610000000
14/04/2016,4814.85,4872.23,4873.43,4814.85,4460000000
13/04/2016,4853.01,4846.98,4856.59,4831.57,6740000000
12/04/2016,4829.57,4788.42,4829.57,4776.98,3730000000
11/04/2016,4786.97,4833.35,4843.63,4766.81,3320000000
08/04/2016,4846.7,4839.65,4862.81,4829.44,4230000000
07/04/2016,4867.28,4884.84,4900.47,4858.5,4930000000
06/04/2016,4868.23,4863.06,4879,4861.58,4750000000
05/04/2016,4858.07,4848.85,4883.68,4843.16,3390000000
04/04/2016,4850.18,4840.15,4864.94,4838.98,3700000000
01/04/2016,4843.19,4843.39,4844.36,4819.93,3090000000
31/03/2016,4845.37,4827.1,4845.37,4808.26,5090000000
30/03/2016,4816.65,4797.15,4833.12,4792.26,3820000000
29/03/2016,4781.3,4767.53,4786.21,4760.08,3310000000
28/03/2016,4773.63,4809.19,4813.92,4757.8,2920000000
24/03/2016,4827.09,4836.62,4849.9,4817.72,3460000000
23/03/2016,4854.18,4850.17,4854.18,4822.34,4280000000
22/03/2016,4856.11,4870.9,4886.42,4833.7,3610000000
21/03/2016,4885.16,4871.25,4905.31,4865.24,3760000000
18/03/2016,4885.71,4889.9,4908.26,4858.59,5110000000
17/03/2016,4885.69,4883.17,4900.41,4869.81,4980000000
16/03/2016,4861.44,4848.61,4861.44,4837.58,4230000000
15/03/2016,4849.78,4880.88,4884.27,4843.92,4450000000
14/03/2016,4877.53,4839.03,4878.2,4835.27,4460000000
11/03/2016,4813.78,4784.24,4813.78,4777,3150000000
10/03/2016,4793.2,4791.68,4798.38,4761.38,3320000000
08/03/2016,4811.04,4831.05,4842.67,4776.07,4050000000
07/03/2016,4831.57,4860.21,4870.28,4821.46,4560000000
04/03/2016,4850.88,4844.49,4860.64,4802.38,4510000000
03/03/2016,4844.04,4848.91,4868.26,4812.86,3890000000
02/03/2016,4836.2,4808.86,4840.75,4808.25,3460000000
01/03/2016,4779.98,4760.24,4781.26,4758.88,3200000000
29/02/2016,4770.96,4738.29,4774.52,4722.99,2630000000
26/02/2016,4733.15,4695.82,4736.53,4691.43,2780000000
25/02/2016,4658.32,4681.99,4686.56,4652.86,3180000000
24/02/2016,4657.72,4643.82,4673.82,4627.64,2690000000
23/02/2016,4654.05,4715.2,4722.38,4628.91,3530000000
22/02/2016,4708.62,4701.41,4715.62,4682.38,2690000000
19/02/2016,4697.56,4744.24,4759.18,4680.14,3400000000
18/02/2016,4778.79,4784.04,4803.61,4760.24,4730000000
17/02/2016,4765.51,4738.42,4774.46,4737.42,4310000000
16/02/2016,4745,4745.99,4770.01,4726.59,3720000000
15/02/2016,4740.73,4749.78,4761.7,4729.82,3290000000
12/02/2016,4714.39,4757.71,4771.34,4710.54,2690000000
11/02/2016,4775.86,4723.99,4786.18,4723.99,3700000000
10/02/2016,4732.48,4748.54,4782.94,4726.01,2890000000
09/02/2016,4768.62,4773.77,4779.81,4736.57,2300000000
05/02/2016,4798.95,4674.61,4798.95,4673.99,3760000000
04/02/2016,4665.82,4607.04,4669.11,4607.04,3250000000
03/02/2016,4596.11,4553.13,4596.11,4545.14,2360000000
02/02/2016,4587.44,4598.94,4617.97,4586.3,3060000000
01/02/2016,4624.64,4620.15,4625.43,4559.89,2680000000
29/01/2016,4615.16,4611.94,4618.82,4568.44,3590000000
28/01/2016,4602.83,4582.72,4608.4,4579.5,3170000000
27/01/2016,4583.63,4526.22,4583.63,4526.22,3660000000
26/01/2016,4510.47,4489.69,4517.37,4483.29,2300000000
25/01/2016,4505.79,4483.61,4519.6,4465.21,2820000000
22/01/2016,4456.74,4446.42,4456.74,4421.06,2760000000
21/01/2016,4414.13,4447.75,4463.03,4408.8,2430000000
20/01/2016,4427.98,4477.15,4491.12,4427.98,2640000000
19/01/2016,4491.74,4486.59,4499.57,4464.73,2300000000
18/01/2016,4481.28,4491.32,4503.86,4471.24,2110000000
15/01/2016,4523.98,4518.98,4542.1,4516.13,2320000000
14/01/2016,4513.18,4492.78,4526.51,4456.47,3630000000
13/01/2016,4537.18,4535.88,4559.51,4533.68,2670000000
12/01/2016,4512.53,4487.55,4526.2,4486.65,2370000000
11/01/2016,4465.48,4515.5,4517.94,4459.79,2000000000
08/01/2016,4546.29,4524.86,4550.91,4507.41,2400000000
07/01/2016,4530.45,4573.69,4577.64,4530.45,2400000000
06/01/2016,4608.98,4563.65,4639.24,4562.57,3000000000
05/01/2016,4557.82,4527.43,4594.34,4527,2440000000
04/01/2016,4525.92,4580.16,4603.82,4525.92,2130000000
30/12/2015,4593.01,4574.06,4595.51,4571.76,2750000000
29/12/2015,4569.36,4552.14,4569.36,4552.1,2010000000
28/12/2015,4557.35,4512.3,4568.12,4511.62,2050000000
23/12/2015,4522.65,4514.46,4522.65,4498.98,2390000000
22/12/2015,4517.57,4494.31,4517.57,4487.73,2600000000
21/12/2015,4490.68,4452.65,4490.68,4452.02,2160000000
18/12/2015,4468.65,4512.21,4514.53,4467.06,2670000000
17/12/2015,4555.96,4542.12,4555.96,4525.74,2920000000
16/12/2015,4483.45,4450.72,4483.45,4429.79,2710000000
15/12/2015,4409.17,4370.1,4409.17,4370.01,2310000000
14/12/2015,4374.19,4360.89,4374.19,4330.76,2210000000
11/12/2015,4393.52,4471.36,4473.05,4393.52,2030000000
10/12/2015,4466.21,4441.57,4473.77,4438.2,2450000000
08/12/2015,4464.18,4495.26,4522.35,4464.18,2550000000
07/12/2015,4521.39,4523.91,4553.65,4521.39,2210000000
04/12/2015,4508.45,4513.57,4531.31,4501.45,2390000000
03/12/2015,4537.38,4526.49,4548.83,4518.82,2180000000
02/12/2015,4545.86,4559.15,4568.41,4541.67,2470000000
01/12/2015,4557.67,4504.22,4557.67,4504.22,2580000000
30/11/2015,4446.46,4527.41,4535.97,4446.46,4300000000
27/11/2015,4560.56,4599.08,4606.8,4541.97,2320000000
26/11/2015,4597.06,4595.86,4621.26,4583.3,2710000000
25/11/2015,4585.55,4557.47,4585.55,4557.39,2540000000
24/11/2015,4545.38,4535.7,4555.27,4534.58,2420000000
23/11/2015,4541.07,4570.16,4590.31,4541.07,2610000000
20/11/2015,4561.33,4505.9,4561.33,4505.37,3240000000
19/11/2015,4518.94,4517.58,4530.9,4513.35,2930000000
18/11/2015,4497.91,4513.7,4521.56,4497.91,2190000000
17/11/2015,4500.95,4474.52,4520.7,4474.52,2760000000
16/11/2015,4442.18,4438.69,4452.26,4395.97,2340000000
13/11/2015,4472.84,4442.02,4490.34,4435.25,2810000000
12/11/2015,4462.23,4458.65,4494.85,4457.56,2730000000
11/11/2015,4451.59,4450.22,4463.31,4425.88,2930000000
10/11/2015,4451.05,4464.13,4518.79,4451.05,4030000000
09/11/2015,4499.51,4553.42,4555.57,4491.04,2450000000
06/11/2015,4566.55,4586.59,4601.76,4563.7,2360000000
05/11/2015,4577.23,4600.64,4614.26,4574.13,2500000000
04/11/2015,4612.56,4560.73,4612.56,4560.38,3480000000
03/11/2015,4533.09,4496.66,4546.38,4496.66,3420000000
02/11/2015,4464.96,4442.42,4470.42,4422.26,2870000000
30/10/2015,4455.18,4462.97,4480.6,4441.34,3470000000
29/10/2015,4472.02,4601.56,4605.76,4472.02,3950000000
28/10/2015,4608.74,4647.39,4657.41,4594.74,4190000000
27/10/2015,4674.06,4666.48,4674.06,4624.28,3090000000
26/10/2015,4691.71,4683.11,4696.16,4675.06,3860000000
23/10/2015,4653.15,4653.22,4666.91,4627.3,4410000000
22/10/2015,4584.56,4613.77,4616.22,4582.15,4040000000
21/10/2015,4605.23,4597.19,4645.24,4591.23,4400000000
20/10/2015,4585.82,4566.84,4608.35,4562.02,4720000000
19/10/2015,4569.84,4534.71,4571.17,4533.94,4590000000
16/10/2015,4521.88,4530.28,4544.82,4501.06,3880000000
15/10/2015,4507.19,4513.27,4551.94,4507.19,3770000000
13/10/2015,4483.08,4621.89,4622.11,4483.08,5060000000
12/10/2015,4630.71,4596.88,4639.94,4595.94,6800000000
09/10/2015,4589.34,4538.5,4612.09,4538.5,6870000000
08/10/2015,4491.43,4502.1,4537.25,4484.68,4140000000
07/10/2015,4487.13,4458.84,4487.13,4414.83,5000000000
06/10/2015,4445.78,4381.27,4464.9,4381.27,4880000000
05/10/2015,4343.7,4243.33,4346.37,4241.02,3800000000
02/10/2015,4207.8,4243.97,4252.67,4207.8,3640000000
01/10/2015,4254.88,4231.41,4270.91,4228.98,3300000000
30/09/2015,4223.91,4189.47,4223.91,4168.22,3800000000
29/09/2015,4178.41,4070.58,4178.41,4033.59,3890000000
28/09/2015,4120.5,4197.94,4199.46,4120.5,2930000000
25/09/2015,4209.44,4250.73,4251.23,4194.14,3410000000
23/09/2015,4244.43,4308.76,4308.98,4239.14,3530000000
22/09/2015,4344.04,4380.62,4389.31,4337.09,3290000000
21/09/2015,4376.08,4352.37,4382.24,4343.41,2870000000
18/09/2015,4380.32,4383.07,4414.46,4359.01,4390000000
17/09/2015,4378.39,4346.06,4389.36,4341.82,3210000000
16/09/2015,4332.51,4360.19,4370.35,4325.4,3740000000
15/09/2015,4347.16,4372.87,4376.78,4334.61,3440000000
